Time,Pressure,Sea Surface Temperature,Wave Height,Wind Speed,Total Precipitation,Noise 500Hz,Noise 1000Hz,Noise 1600Hz
201801230000 ,0.186746933,0.291845113,0.988239958,0.620938391,0.256110009,0.438446439,0.589737854,0.415923831
201801230300 ,0.358124762,0.831589761,0.160163545,0.582753314,0.734820002,0.143732418,0.978933103,0.550530692
201801230600 ,0.41329945,0.553809467,0.007694081,0.88619786,0.256638327,0.002251667,0.244489092,0.931695947
201801230900 ,0.578215842,0.626117543,0.953226336,0.339230951,0.518428901,0.828218611,0.939540528,0.794240431
201801231200 ,0.911086577,0.565185156,0.816304153,0.103852783,0.780996505,0.761122958,0.180884604,0.227979279
201801231500 ,0.520496092,0.649337499,0.41830722,0.243321596,0.253740445,0.637979435,0.140783636,0.207515573
201801231800 ,0.311426132,0.177422154,0.594991716,0.110619797,0.242348225,0.244028507,0.007701596,0.757600072
201801232100 ,0.703527596,0.319888998,0.219270594,0.324378971,0.900464165,0.621925631,0.088871796,0.122567646
201801240000 ,0.237989923,0.779129588,0.079681583,0.297785177,0.961144685,0.08257787,0.203986941,0.656158099
201801240300 ,0.527848,0.439445744,0.08555412,0.614418925,0.149362679,0.830193833,0.923543862,0.578642606
201801240600 ,0.292033138,0.521400104,0.384232843,0.352745604,0.92084495,0.752999432,0.38297877,0.779785232
201801240900 ,0.911835144,0.68778996,0.194796479,0.485932675,0.899246047,0.634630267,0.802215366,0.790795268
201801241200 ,0.980984241,0.459814493,0.098188632,0.094150227,0.520357699,0.275816285,0.717335255,0.685363855
201801241500 ,0.491186516,0.801780275,0.011841361,0.446626864,0.651527955,0.983269332,0.835281437,0.362994723
201801241800 ,0.215779849,0.43217932,0.715459863,0.755619054,0.959671096,0.583711664,0.99089183,0.381161752
201801242100 ,0.624897841,0.829466616,0.901484592,0.043736139,0.757900665,0.930085698,0.103040972,0.313966519
201801250000 ,0.197896644,0.446095503,0.752495123,0.656870278,0.928123608,0.493449372,0.185600122,0.156811208
201801250300 ,0.586299157,0.000694356,0.90278372,0.542556874,0.815900427,0.91432552,0.062666796,0.535490877
201801250600 ,0.8396931,0.422077139,0.3143228,0.424731847,0.265545685,0.346954175,0.94053308,0.355847967
201801250900 ,0.051402439,0.646347251,0.381921019,0.973136893,0.204166341,0.007912084,0.980110317,0.406386391
201801251200 ,0.331483268,0.681339818,0.335388977,0.024291584,0.340484496,0.562236831,0.424058373,0.414922197
201801251500 ,0.234728912,0.046345722,0.487916937,0.897102581,0.886459533,0.298865377,0.897307637,0.315021999
201801251800 ,0.669152008,0.63835385,0.217411393,0.526912843,0.759448821,0.314814739,0.665875167,0.705244565
201801252100 ,0.97968147,0.710557178,0.743521787,0.663784697,0.54639269,0.702838924,0.724611298,0.037521041
201801260000 ,0.477802685,0.928556023,0.601408141,0.331148118,0.152716269,0.693033169,0.737031402,0.481352553
201801260300 ,0.326330405,0.193945664,0.244593198,0.664339935,0.439391039,0.029419903,0.517501923,0.2370849
201801260600 ,0.496934531,0.539725711,0.894866853,0.328632453,0.225014481,0.748616672,0.315355568,0.297264342
201801260900 ,0.530810543,0.559492866,0.842462399,0.710345131,0.619946233,0.235775348,0.965049059,0.444949513
201801261200 ,0.700035901,0.665984768,0.715372465,0.644410695,0.554220104,0.855425386,0.15410902,0.085804477
201801261500 ,0.592527236,0.278789767,0.101388129,0.391053387,0.871966764,0.261509191,0.433807178,0.701627609
201801261800 ,0.480915722,0.062983927,0.563045776,0.789285938,0.859150132,0.427234896,0.529196691,0.935135031
201801262100 ,0.110646974,0.718360337,0.97202861,0.070134402,0.348927513,0.2676341,0.818108113,0.50881945
201801270000 ,0.275931117,0.233414308,0.464069363,0.433182945,0.88577909,0.603078294,0.921131944,0.564345704
201801270300 ,0.032836903,0.748563496,0.019975402,0.788124956,0.091694773,0.716402918,0.870837064,0.056499604
201801270600 ,0.547142197,0.866767202,0.932550426,0.042802934,0.463858046,0.280139893,0.568620011,0.353045178
201801270900 ,0.369360679,0.562912912,0.510332897,0.986256031,0.393834164,0.890665972,0.956339216,0.255366432
201801271200 ,0.325704548,0.789784328,0.77740161,0.260139037,0.049891702,0.829527506,0.333881907,0.515379078
201801271500 ,0.242685808,0.137578963,0.021093634,0.611385069,0.397899554,0.058698372,0.304132736,0.301345134
201801271800 ,0.37301421,0.338786869,0.096734063,0.010885179,0.284848342,0.210577391,0.329559667,0.817315396
201801272100 ,0.461121447,0.011289052,0.149666914,0.667766183,0.110308359,0.462097226,0.879110804,0.263683124
201801280000 ,0.767366062,0.169529859,0.049802167,0.096583088,0.028378552,0.605362685,0.238671846,0.2711159
201801280300 ,0.869688194,0.69559245,0.211992342,0.235150968,0.215558565,0.886139386,0.139159458,0.074589276
201801280600 ,0.441172031,0.64979262,0.156632359,0.2666748,0.58440708,0.392133141,0.764887536,0.629800027
201801280900 ,0.474829315,0.453434586,0.912504826,0.588549516,0.023296737,0.70529335,0.190229671,0.156497762
201801281200 ,0.062216104,0.114531057,0.674653516,0.067496735,0.563338334,0.409721925,0.40693212,0.735984033
201801281500 ,0.612241007,0.706891868,0.305508295,0.142363449,0.936129719,0.449404697,0.847274806,0.112987761
201801281800 ,0.234840899,0.977793707,0.055724554,0.776881407,0.45939244,0.054287224,0.375807161,0.596298288
201801282100 ,0.501110334,0.65579138,0.699007636,0.328413164,0.728841991,0.864188048,0.898641867,0.332315021
201801290000 ,0.728210165,0.827409339,0.115561655,0.039511438,0.086872705,0.003788888,0.370596459,0.344394543
201801290300 ,0.580090709,0.890395947,0.331842584,0.45755026,0.141538222,0.171559454,0.602916409,0.573197441
201801290600 ,0.809372838,0.861037045,0.04435966,0.583233463,0.258527901,0.327040347,0.916875443,0.39250936
201801290900 ,0.4265386,0.008419738,0.908532907,0.223962542,0.438588947,0.343032426,0.796725444,0.876528903
201801291200 ,0.061963934,0.15619479,0.639090976,0.053775838,0.534623037,0.421539195,0.065835226,0.54003367
201801291500 ,0.255619619,0.909617246,0.254998124,0.516216322,0.165287437,0.341857314,0.368204935,0.265363126
201801291800 ,0.009455997,0.060067302,0.43803305,0.435946619,0.177675005,0.213637518,0.888592995,0.104403995
201801292100 ,0.922860542,0.725793563,0.303942877,0.219140587,0.325016096,0.401814244,0.705206602,0.675624617
201801300000 ,0.76794216,0.962595396,0.585472604,0.497057268,0.283257855,0.025287501,0.817917256,0.715522655
201801300300 ,0.131231387,0.420057052,0.714257325,0.833713515,0.741629071,0.837312722,0.122117079,0.126732436
201801300600 ,0.77513525,0.98531408,0.503234189,0.193962904,0.673414779,0.099491672,0.345100552,0.577580562
201801300900 ,0.523045369,0.072590604,0.136699902,0.08850351,0.1502538,0.231752914,0.062274064,0.393161523
201801301200 ,0.389788816,0.943298736,0.448553054,0.387459931,0.174935525,0.498287363,0.039311401,0.856083779
201801301500 ,0.1939435,0.641554442,0.172769742,0.368321333,0.214787409,0.575881712,0.062353177,0.148940306
201801301800 ,0.819931074,0.500808192,0.630351319,0.244903553,0.33950038,0.01229489,0.044927664,0.749828725
201801302100 ,0.083548019,0.096021962,0.261683924,0.946765074,0.150344116,0.937483491,0.180555252,0.118387334
201801310000 ,0.882464797,0.521312209,0.299220182,0.614199042,0.634579017,0.866730329,0.847187748,0.05979986
201801310300 ,0.292347092,0.290570086,0.875350219,0.471418321,0.497718724,0.453711809,0.69100858,0.493184757
201801310600 ,0.902611774,0.796185733,0.026110096,0.794080509,0.516071791,0.682996979,0.479013022,0.99405671
201801310900 ,0.027956968,0.30653805,0.426422004,0.682323203,0.760896076,0.034834043,0.978122635,0.078890062
201801311200 ,0.575605919,0.128257001,0.286012581,0.399025118,0.157523117,0.218720853,0.895223567,0.462054151
201801311500 ,0.502407205,0.521643109,0.922525036,0.874717205,0.215856005,0.594438764,0.071917936,0.121323287
201801311800 ,0.888155521,0.189805133,0.702706079,0.622104047,0.92375974,0.048016724,0.161309936,0.961900833
201801312100 ,0.466278939,0.366784434,0.226125386,0.917078575,0.364820016,0.20533044,0.143802156,0.709091329
201802010000 ,0.387354163,0.828809726,0.722199422,0.83203322,0.981331663,0.842010058,0.33459995,0.479723095
201802010300 ,0.73318167,0.981767398,0.848535777,0.602806651,0.7185186,0.468771573,0.896413578,0.55796093
201802010600 ,0.859249981,0.106178665,0.767463851,0.470771709,0.987806176,0.118944339,0.291473439,0.003920734
201802010900 ,0.425679931,0.051241978,0.29392979,0.101914306,0.526432181,0.589429221,0.014335468,0.791272553
201802011200 ,0.451198401,0.355282549,0.104889285,0.54037274,0.335979365,0.100976301,0.368344425,0.691580224
201802011500 ,0.232105874,0.488386251,0.033687935,0.772390365,0.762753153,0.034095883,0.669788092,0.888870426
201802011800 ,0.203934298,0.370343554,0.727083495,0.353465737,0.453656469,0.596954939,0.130243164,0.927529508
201802012100 ,0.003307043,0.646954378,0.685272517,0.201125843,0.205557107,0.20301414,0.859626936,0.612965764
201802020000 ,0.656933923,0.871440185,0.200563763,0.372449401,0.087701711,0.911126859,0.541482876,0.037883992
201802020300 ,0.148185524,0.037451401,0.145197297,0.064387415,0.993995318,0.134524841,0.518220542,0.388637428
201802020600 ,0.764341618,0.003188853,0.178068105,0.634865884,0.524861701,0.166151309,0.793139906,0.940061964
201802020900 ,0.118013038,0.492597822,0.592080665,0.514558504,0.546241484,0.492636787,0.940209482,0.085445185
201802021200 ,0.719666978,0.581129737,0.244959477,0.42023526,0.57563143,0.566912825,0.543384868,0.173337131
201802021500 ,0.262167217,0.123698285,0.874755923,0.101342584,0.556393282,0.264086181,0.684463865,0.060141123
201802021800 ,0.352288856,0.94575372,0.807228611,0.28907062,0.915519053,0.800738195,0.416659801,0.42194847
201802022100 ,0.496626802,0.134874591,0.035831912,0.109028072,0.861427421,0.32571909,0.539800932,0.617264136
201802030000 ,0.506046895,0.646321804,0.674127732,0.329381965,0.343087375,0.329772823,0.317350206,0.436474713
201802030300 ,0.530376077,0.209393642,0.963101094,0.587246347,0.505462003,0.830771306,0.792068774,0.097654344
201802030600 ,0.719310191,0.228414183,0.205203335,0.10737152,0.108527487,0.679602406,0.038089043,0.204505411
201802030900 ,0.370472619,0.163221792,0.562927261,0.140042602,0.694777992,0.034339177,0.006633998,0.10590343
201802031200 ,0.246805009,0.659872244,0.253256528,0.781836674,0.045476664,0.534734521,0.42241504,0.472273251
201802031500 ,0.813960098,0.303113241,0.557222524,0.590344619,0.223892947,0.86818347,0.730566179,0.026553079
201802031800 ,0.816689979,0.206237584,0.532505366,0.453656094,0.51689346,0.684223474,0.340375666,0.660242416
201802032100 ,0.830284675,0.152572228,0.693954523,0.77312821,0.281438015,0.365471855,0.645768962,0.527486182
201802040000 ,0.803093809,0.765487668,0.670223742,0.56665981,0.159241819,0.183729982,0.942537004,0.586631212
201802040300 ,0.959689567,0.00569327,0.964170406,0.472602062,0.954339563,0.411415146,0.417830871,0.409005704
201802040600 ,0.714891919,0.236697696,0.373656433,0.9036985,0.683247807,0.516588085,0.61911236,0.078071144
201802040900 ,0.134712298,0.844988484,0.524571577,0.919760146,0.470372279,0.29783207,0.811675378,0.852303658
201802041200 ,0.865709875,0.847547168,0.076185085,0.626676155,0.796175682,0.09460105,0.163172513,0.587185789
201802041500 ,0.987539859,0.914077493,0.840540272,0.571855513,0.275222133,0.47327436,0.713439787,0.601440713
201802041800 ,0.099430649,0.464130842,0.66921736,0.583303386,0.353812812,0.502976093,0.265698244,0.786774584
201802042100 ,0.489325779,0.926930275,0.327616868,0.416227403,0.49441894,0.592984426,0.416022145,0.984052524
201802050000 ,0.292467241,0.219926526,0.424074502,0.034749331,0.772738289,0.638361618,0.126175357,0.761796865
201802050300 ,0.225397937,0.93880886,0.432320223,0.39237845,0.621446852,0.629656077,0.87708844,0.424870243
201802050600 ,0.319582017,0.707333164,0.431818116,0.246624798,0.483909717,0.043917871,0.811447245,0.899463695
201802050900 ,0.185024777,0.003252634,0.675942407,0.74680095,0.902210932,0.585539841,0.550585974,0.71742257
201802051200 ,0.052843039,0.895183002,0.369835324,0.612001167,0.391999811,0.32904332,0.066163801,0.070268448
201802051500 ,0.925408108,0.637587991,0.199741462,0.759374279,0.862609016,0.354831802,0.597364721,0.243504426
201802051800 ,0.650525439,0.368246582,0.753537473,0.503676837,0.812814329,0.854087599,0.254419179,0.519983991
201802052100 ,0.449411111,0.729037765,0.969110421,0.140190737,0.986351714,0.652276957,0.52532887,0.637413262
201802060000 ,0.587502756,0.801268472,0.117686813,0.530708868,0.868025411,0.248019291,0.07180161,0.165091105
201802060300 ,0.830137726,0.596093015,0.070630431,0.386824134,0.947794796,0.393521313,0.829766881,0.259569797
201802060600 ,0.739803699,0.12803403,0.412180606,0.737447112,0.053869445,0.907357035,0.690300687,0.0911054
201802060900 ,0.031765274,0.422984654,0.665085087,0.204766525,0.739226113,0.679402926,0.047476259,0.441373525
201802061200 ,0.524635323,0.146597882,0.347747129,0.354744847,0.128538262,0.85719893,0.269817568,0.572334273
201802061500 ,0.405502986,0.48138299,0.91163442,0.779426271,0.045670377,0.287260378,0.137017873,0.566573006
201802061800 ,0.682155288,0.76508255,0.178651685,0.713235362,0.491952373,0.924842651,0.990500855,0.861872709
201802062100 ,0.720847758,0.270724771,0.68584301,0.086249805,0.870091415,0.910105518,0.157812057,0.778969422
201802070000 ,0.424672956,0.131451892,0.415963631,0.165076356,0.274471049,0.501739354,0.241061202,0.650468993
201802070300 ,0.106394552,0.779021074,0.295606911,0.315356196,0.446727942,0.123377477,0.32202804,0.958578616
201802070600 ,0.967063258,0.816630882,0.146601484,0.430383279,0.718623779,0.902755254,0.841117001,0.907272646
201802070900 ,0.869055324,0.84954254,0.04472632,0.883779365,0.166064099,0.729405254,0.878541416,0.367461774
201802071200 ,0.693059038,0.679884192,0.820987264,0.640562462,0.850243766,0.491445263,0.963665795,0.581823206
201802071500 ,0.334713616,0.564297931,0.586483287,0.847845996,0.59873483,0.242484594,0.883864647,0.002434069
201802071800 ,0.873018685,0.115499621,0.351547967,0.05255983,0.818901477,0.265597384,0.408907112,0.328460723
201802072100 ,0.208722564,0.970673233,0.523529195,0.903900714,0.150665517,0.375549358,0.269588557,0.094425513
201802080000 ,0.216946709,0.071671078,0.687499404,0.042376969,0.310441521,0.885618439,0.0271708,0.073046357
201802080300 ,0.889767031,0.759326077,0.980242269,0.560545656,0.651662597,0.502962484,0.420058804,0.091599891
201802080600 ,0.932964191,0.940883285,0.131464744,0.858669181,0.786091471,0.742045209,0.585391941,0.8475389
201802080900 ,0.88163644,0.020087779,0.242905089,0.256556044,0.492717992,0.026738905,0.376892464,0.00546648
201802081200 ,0.460027093,0.678145402,0.514168434,0.760534282,0.110185784,0.045051834,0.207375991,0.994530766
201802081500 ,0.314336819,0.180638751,0.297604479,0.408083165,0.953727972,0.700365909,0.416394891,0.91189342
201802081800 ,0.916990141,0.613245511,0.475884971,0.347359436,0.245151368,0.950134816,0.569357195,0.436436353
201802082100 ,0.117329127,0.102242447,0.53306712,0.894901183,0.012690525,0.427390374,0.027505585,0.517072317
201802090000 ,0.112529705,0.210601747,0.012986006,0.141172964,0.900405106,0.358087624,0.053751731,0.845782732
201802090300 ,0.667188322,0.011431407,0.692659671,0.090029531,0.780395398,0.261235323,0.234941651,0.266971882
201802090600 ,0.766874902,0.025048478,0.807724268,0.894004377,0.563582799,0.942940726,0.620154762,0.063548768
201802090900 ,0.369041106,0.72512499,0.790667489,0.445302061,0.952413475,0.418913747,0.006343062,0.27867885
201802091200 ,0.504783247,0.069430103,0.431786857,0.052528242,0.707143335,0.190745575,0.49586615,0.28365347
201802091500 ,0.685046446,0.096468303,0.204622997,0.845768762,0.267529266,0.076887182,0.724371785,0.367219835
201802091800 ,0.549053204,0.07669962,0.792504023,0.447968291,0.155353609,0.123625386,0.48248663,0.961233125
201802092100 ,0.629863635,0.402565937,0.631968237,0.582717385,0.19251952,0.307015123,0.042171995,0.615945349
201802100000 ,0.259568477,0.074584732,0.658924233,0.425546647,0.875399288,0.241998215,0.402636981,0.029299915
201802100300 ,0.29637245,0.505883975,0.72525504,0.020653644,0.066582251,0.772968338,0.911555997,0.68769526
201802100600 ,0.691593713,0.626712209,0.786243888,0.017129665,0.359147872,0.2955524,0.141268756,0.625226399
201802100900 ,0.984884875,0.379252323,0.255161902,0.089470894,0.122943513,0.492008517,0.244207895,0.682134359
201802101200 ,0.058735927,0.263278637,0.303958389,0.42045448,0.654039131,0.248217118,0.661003968,0.968122067
201802101500 ,0.300384121,0.055236167,0.466255061,0.494534702,0.842176362,0.585617495,0.279925147,0.301241712
201802101800 ,0.462559851,0.359691607,0.478954439,0.86510891,0.309866123,0.283653186,0.008457272,0.720212385
201802102100 ,0.722129777,0.092626821,0.836783287,0.984380573,0.249614469,0.20309729,0.598383322,0.339696204
201802110000 ,0.265679118,0.657558353,0.899324165,0.558790448,0.163612782,0.716875512,0.470847759,0.674249648
201802110300 ,0.916549654,0.279653073,0.722275519,0.68251764,0.305801908,0.874340761,0.716079795,0.275398238
201802110600 ,0.085114618,0.700891699,0.194586601,0.741048506,0.35783547,0.035108882,0.049928564,0.892381026
201802110900 ,0.756018893,0.939872095,0.983588289,0.664342493,0.869922058,0.253810533,0.159827894,0.871958366
201802111200 ,0.992524418,0.31155404,0.162115101,0.137084744,0.281280526,0.499094547,0.547541331,0.572770061
201802111500 ,0.591927756,0.214048587,0.431131132,0.704968644,0.906434425,0.655503409,0.315621949,0.973033362
201802111800 ,0.846650362,0.476054152,0.508561695,0.622483446,0.007894739,0.973139579,0.023543978,0.733453565
201802112100 ,0.037880079,0.970471815,0.858737549,0.962927641,0.689740646,0.633063083,0.079023089,0.111337904
201802120000 ,0.841260524,0.406664521,0.35702449,0.63680647,0.710915033,0.228430967,0.69781812,0.500156512
201802120300 ,0.494882997,0.494646671,0.57923157,0.943760237,0.548838736,0.555974331,0.467892399,0.737476548
201802120600 ,0.729257513,0.852075367,0.999522078,0.69017256,0.1684012,0.144139092,0.098071259,0.124549833
201802120900 ,0.017017476,0.039914831,0.262779067,0.223177152,0.84481301,0.764627217,0.897223179,0.964782618
201802121200 ,0.330234574,0.256842045,0.438908996,0.53546632,0.814159457,0.83460868,0.673987315,0.268946017
201802121500 ,0.919298155,0.42683277,0.217691316,0.437150123,0.183886746,0.561221562,0.705312092,0.034665632
201802121800 ,0.485046484,0.285554761,0.835783521,0.313371869,0.347491301,0.641455478,0.407603079,0.620950501
201802122100 ,0.560081143,0.807476353,0.626649916,0.801711896,0.059088132,0.355640909,0.153651257,0.547836156
201802130000 ,0.77378196,0.248046738,0.723323399,0.720260405,0.317778171,0.567293406,0.545087358,0.539959681
201802130300 ,0.5950732,0.524066445,0.415659304,0.19608975,0.619939354,0.71500396,0.026702004,0.180613092
201802130600 ,0.95797467,0.849440021,0.494702031,0.439214999,0.880904498,0.858288095,0.351771217,0.034979458
201802130900 ,0.376805466,0.148921792,0.810279177,0.120411285,0.47641508,0.169498672,0.649627503,0.552210209
201802131200 ,0.897312757,0.373672849,0.85926741,0.658793696,0.421332728,0.792536157,0.311043331,0.671009212
201802131500 ,0.299529614,0.590084119,0.135308828,0.649565501,0.236252267,0.873516488,0.376587623,0.060355569
201802131800 ,0.062649367,0.698232302,0.640334809,0.386684,0.853943526,0.167455769,0.918711083,0.172852962
201802132100 ,0.185102061,0.893832651,0.156291401,0.751686945,0.428105027,0.941983954,0.229007442,0.539705091
201802140000 ,0.418049087,0.779634657,0.276421206,0.625049443,0.19848612,0.245981658,0.735909857,0.091775478
201802140300 ,0.348743087,0.458105485,0.526997646,0.706237843,0.461755403,0.504656504,0.101957543,0.480147097
201802140600 ,0.04575057,0.784941576,0.674048085,0.9759746,0.090504367,0.511154287,0.547759817,0.618268453
201802140900 ,0.325123456,0.222934661,0.425230816,0.757413198,0.905939779,0.427648688,0.92352401,0.261694703
201802141200 ,0.024531929,0.752938137,0.768389509,0.566616031,0.862113115,0.607501201,0.858042432,0.915824175
201802141500 ,0.605188726,0.865958044,0.704527538,0.182550241,0.9549983,0.940472556,0.827496583,0.455507187
201802141800 ,0.559663192,0.337038955,0.94841068,0.256009088,0.2650032,0.493987312,0.71289473,0.945244604
201802142100 ,0.731654028,0.786951064,0.835997066,0.735346928,0.998977176,0.240546509,0.504688703,0.152558465
201802150000 ,0.609331857,0.838545395,0.483585357,0.345369091,0.374550352,0.424041562,0.1485578,0.467307251
201802150300 ,0.227264195,0.499338514,0.283384758,0.921609817,0.328694939,0.018246418,0.254073952,0.521461955
201802150600 ,0.17254293,0.209665792,0.525573668,0.55913205,0.217966673,0.013155549,0.157060812,0.864421388
201802150900 ,0.479593289,0.870630213,0.94525292,0.101474163,0.272517568,0.152438779,0.665556452,0.724566139
201802151200 ,0.607645625,0.5003604,0.527831317,0.200657277,0.847432703,0.25822127,0.720544566,0.22925255
201802151500 ,0.303236964,0.574494733,0.696715871,0.674902243,0.312475125,0.687362636,0.09957959,0.256605878
201802151800 ,0.609313947,0.302718227,0.727255518,0.642686868,0.072467449,0.768063152,0.418507222,0.925619047
201802152100 ,0.56315349,0.748995743,0.357266563,0.93485743,0.269893292,0.978399364,0.846341742,0.11990329
201802160000 ,0.065529758,0.441127079,0.146641612,0.682929857,0.791212738,0.151557192,0.529447595,0.058071503
201802160300 ,0.433169718,0.387871591,0.498851804,0.614290515,0.33699393,0.693720142,0.562523281,0.805654677
201802160600 ,0.008988105,0.230771357,0.562989768,0.259948256,0.748449412,0.506153506,0.334429733,0.458387763
201802160900 ,0.977959804,0.927936221,0.930958372,0.680315681,0.156539939,0.678898855,0.743549666,0.333672424
201802161200 ,0.836875284,0.826226367,0.523923082,0.090940271,0.382644229,0.214405416,0.218717967,0.115489628
201802161500 ,0.727252193,0.829807946,0.677556544,0.758329895,0.520490474,0.97795637,0.27780167,0.87472306
201802161800 ,0.53325329,0.78319108,0.884072319,0.394349862,0.893227211,0.180542719,0.866193097,0.38382584
201802162100 ,0.405019737,0.215726622,0.730397362,0.770658219,0.576437165,0.854051614,0.727193873,0.228672774
201802170000 ,0.111475205,0.336683972,0.811070911,0.494427431,0.833710971,0.482368736,0.920374927,0.654369844
201802170300 ,0.179805067,0.266018814,0.946972059,0.669392301,0.507592224,0.213849527,0.86413363,0.79987938
201802170600 ,0.852735624,0.313198434,0.820796737,0.086568904,0.294402713,0.056666935,0.317717256,0.588480713
201802170900 ,0.829291989,0.816423304,0.328869537,0.413684034,0.667785151,0.980422778,0.934378087,0.402360576
201802171200 ,0.170883008,0.047912415,0.997774283,0.926471904,0.284394391,0.627432117,0.011376585,0.930728802
201802171500 ,0.306693051,0.022387147,0.510344525,0.975992147,0.505224084,0.634322565,0.886762571,0.517136029
201802171800 ,0.823158176,0.993880745,0.429278237,0.935386112,0.012621971,0.393428567,0.558062426,0.910253458
201802172100 ,0.311648476,0.980162655,0.523921594,0.486776167,0.892720397,0.542151279,0.402522788,0.175791629
201802180000 ,0.267975282,0.231830752,0.836870891,0.924774691,0.133729637,0.494285989,0.797282491,0.954933303
201802180300 ,0.480030863,0.260797143,0.016684309,0.70171868,0.772272776,0.721510084,0.509986768,0.775063858
201802180600 ,0.95694716,0.909799801,0.845870722,0.662782206,0.010415056,0.996200225,0.546502615,0.439429576
201802180900 ,0.003314302,0.929148038,0.938218596,0.886830793,0.371802703,0.678953154,0.92054474,0.30033757
201802181200 ,0.502107733,0.264718707,0.239638064,0.482945805,0.441849683,0.182841809,0.117550884,0.247147346
201802181500 ,0.418546518,0.929970065,0.383089264,0.137459192,0.329413781,0.834307177,0.98943708,0.631386168
201802181800 ,0.359870675,0.797829812,0.238652453,0.228027342,0.506464244,0.599602344,0.064745158,0.293542786
201802182100 ,0.280043758,0.221213358,0.842626978,0.999197626,0.692826939,0.596654717,0.495425778,0.515334341
201802190000 ,0.018169543,0.921420593,0.762680038,0.515457307,0.142583711,0.125866976,0.61768728,0.723615331
201802190300 ,0.766236022,0.621357892,0.557723527,0.5549967,0.426609157,0.485510331,0.520759157,0.296647882
201802190600 ,0.560800879,0.694695131,0.254248222,0.360062025,0.803820756,0.506838504,0.843388483,0.692710958
201802190900 ,0.907349323,0.019680957,0.773130197,0.190113206,0.125113006,0.735407664,0.106395317,0.78528545
201802191200 ,0.717873843,0.106092414,0.788631687,0.6773745,0.073304042,0.888480446,0.670034941,0.056403353
201802191500 ,0.460694216,0.25583252,0.122973325,0.261376943,0.879898391,0.435916571,0.559209112,0.246921048
201802191800 ,0.329947811,0.291609933,0.940427106,0.205850283,0.555904722,0.085382843,0.137781901,0.30110223
201802192100 ,0.197510903,0.918358272,0.206422102,0.098577462,0.763075068,0.422052208,0.939690597,0.686114292
201802200000 ,0.319849356,0.860200494,0.261794733,0.218923174,0.235656488,0.148065656,0.958821663,0.918229452
201802200300 ,0.222735483,0.699139059,0.644110695,0.948069893,0.293681618,0.139125454,0.935625749,0.813858605
201802200600 ,0.740204604,0.721239152,0.812282062,0.715889418,0.179783267,0.129135491,0.369876005,0.229768698
201802200900 ,0.688004308,0.916564962,0.375767955,0.477026913,0.29415609,0.067939422,0.816586724,0.798651855
201802201200 ,0.717759199,0.16919999,0.175876251,0.956367907,0.879273579,0.050346003,0.88423599,0.830884682
201802201500 ,0.688544643,0.98471039,0.013549268,0.71251154,0.566017109,0.897075532,0.562741548,0.801939414
201802201800 ,0.938202837,0.2587425,0.403133275,0.186285554,0.493745545,0.205604808,0.089154648,0.644499335
201802202100 ,0.068759205,0.151485282,0.456387438,0.477368196,0.301739042,0.641280341,0.053312903,0.152905478
201802210000 ,0.679349779,0.821096874,0.600737944,0.817616295,0.295529987,0.460363245,0.245043065,0.825068625
201802210300 ,0.997497287,0.615858342,0.197365524,0.215659241,0.004326751,0.018002773,0.990554491,0.161888033
201802210600 ,0.021198456,0.655250668,0.425870345,0.604987876,0.749783019,0.874732544,0.652522041,0.015549183
201802210900 ,0.074254509,0.952927738,0.62138741,0.168261921,0.554488126,0.510171582,0.98495139,0.513776074
201802211200 ,0.91786961,0.735253908,0.448489741,0.691356312,0.355991248,0.982622039,0.960780445,0.509552643
201802211500 ,0.828294441,0.360184409,0.210613247,0.424785021,0.394977624,0.702384436,0.728930644,0.542127321
201802211800 ,0.427295754,0.949909965,0.832370417,0.838440237,0.474388315,0.6515803,0.209387271,0.290087233
201802212100 ,0.07238781,0.906446703,0.308363208,0.320721104,0.467476902,0.145440698,0.584854821,0.922296632
201802220000 ,0.779624422,0.905477587,0.568542623,0.43528528,0.444657402,0.554966317,0.300838925,0.5341862
201802220300 ,0.44069363,0.249009637,0.016331426,0.481963388,0.533576487,0.341998471,0.658070355,0.953026181
201802220600 ,0.030605496,0.500026558,0.50655091,0.228737689,0.033967426,0.519790339,0.867488719,0.019402456
201802220900 ,0.908863042,0.401008609,0.959017831,0.579700814,0.528118336,0.929949664,0.857449882,0.510479488
201802221200 ,0.686448851,0.278519448,0.947890539,0.505404091,0.999015452,0.056554989,0.141495821,0.838572361
201802221500 ,0.468886965,0.578187251,0.312305688,0.103804092,0.355886797,0.994466608,0.711158286,0.136348397
201802221800 ,0.909662599,0.465425603,0.260700056,0.164320235,0.42489501,0.458478354,0.606586617,0.714670098
201802222100 ,0.248524643,0.101730604,0.154329059,0.14398797,0.711378261,0.611272947,0.222346442,0.615421279
201802230000 ,0.651756935,0.934768672,0.82478659,0.727755045,0.695190724,0.369782215,0.450104911,0.40842829
201802230300 ,0.916325538,0.881285744,0.667332196,0.741031151,0.538452707,0.728590714,0.198947853,0.403266601
201802230600 ,0.434362904,0.576038058,0.939806016,0.015277197,0.780696521,0.832377383,0.941573996,0.864500754
201802230900 ,0.458864025,0.80003718,0.156863795,0.284177411,0.681452915,0.364037138,0.967474935,0.668968817
201802231200 ,0.979891132,0.425964449,0.723606243,0.664945361,0.738908344,0.52664081,0.876075639,0.139908344
